,id,username,created_at,date,tweet,language,hashtags,cashtags,link,urls,photos,video,thumbnail,nlikes,nreplies,nretweets
685,1509802191229538308,SunMotorsport,1648799867000.0,2022-04-01 15:57:47,Lewis Hamilton retirement fears after emotional post by Mercedes star as F1 fans think he’ll quit at end of season  https://t.co/HzxsOiM98K,en,[],[],https://twitter.com/SunMotorsport/status/1509802191229538308,['https://www.thesun.co.uk/sport/motorsport/18133013/lewis-hamilton-f1-retirement-fan-fears/'],[],0,,0,0,0
686,1509802002825596929,TheInfoNG,1648799822000.0,2022-04-01 15:57:02,"Fan gives two Mercedes Benz to Liquorose, asks her to pick one as 27th birthday gift (Video)  https://t.co/KjB5WpCEjO",en,[],[],https://twitter.com/TheInfoNG/status/1509802002825596929,['https://wp.me/p5ENp2-1HXM'],[],0,,5,0,2
688,1509800028063551493,TimesFashionWk,1648799352000.0,2022-04-01 15:49:12,Mark your calendars &amp; clear your schedules- the wait is over!  #TimesFashionWeek #PTFW22 #PuneTimesFashionWeek #GoelGanga #GoelGangaGroup #DPGC #DarwinGroup #DarwinPlatformGroupOfCompanies  #WestInPune #Trending #Style #fashion #FashionShow #FashionWeek #JehangirOraCare #Mercedes  https://t.co/bkjctoyih2,en,"['timesfashionweek', 'ptfw22', 'punetimesfashionweek', 'goelganga', 'goelgangagroup', 'dpgc', 'darwingroup', 'darwinplatformgroupofcompanies', 'westinpune', 'trending', 'style', 'fashion', 'fashionshow', 'fashionweek', 'jehangiroracare', 'mercedes']",[],https://twitter.com/TimesFashionWk/status/1509800028063551493,[],['https://pbs.twimg.com/media/FPPjHiPacAAR0Fl.jpg'],1,https://pbs.twimg.com/media/FPPjHiPacAAR0Fl.jpg,0,0,0
690,1509799815085199360,TimesFashionWk,1648799301000.0,2022-04-01 15:48:21,Mark your calendars &amp; clear your schedules- the wait is over!  #TimesFashionWeek #PTFW22 #PuneTimesFashionWeek #GoelGanga #GoelGangaGroup #DPGC #DarwinGroup #DarwinPlatformGroupOfCompanies  #WestInPune #Trending #Style #fashion #FashionShow #FashionWeek #JehangirOraCare #Mercedes  https://t.co/k8adNIE2tQ,en,"['timesfashionweek', 'ptfw22', 'punetimesfashionweek', 'goelganga', 'goelgangagroup', 'dpgc', 'darwingroup', 'darwinplatformgroupofcompanies', 'westinpune', 'trending', 'style', 'fashion', 'fashionshow', 'fashionweek', 'jehangiroracare', 'mercedes']",[],https://twitter.com/TimesFashionWk/status/1509799815085199360,[],['https://pbs.twimg.com/media/FPPi7MeaUAAEvEt.jpg'],1,https://pbs.twimg.com/media/FPPi7MeaUAAEvEt.jpg,0,0,0
691,1509799449291280407,Kleyntrucks,1648799214000.0,2022-04-01 15:46:54,"Used Tractor unit MERCEDES-BENZ ACTROS 1842 LS (2014) 783,248 km for sale!  https://t.co/MZ6M0cvwC5 via @KleynTrucks #trucks #transport",en,"['trucks', 'transport']",[],https://twitter.com/Kleyntrucks/status/1509799449291280407,['https://www.kleyntrucks.com/truck/detail/290573?nomobile&utm_campaign=NIS&utm_source=twitter_KleynTrucks&utm_medium=social&utm_content=stock'],[],0,,0,0,0
692,1509799453112569856,TimesFashionWk,1648799214000.0,2022-04-01 15:46:54,Mark your calendars &amp; clear your schedules- the wait is over!  #TimesFashionWeek #PTFW22 #PuneTimesFashionWeek #GoelGanga #GoelGangaGroup #DPGC #DarwinGroup #DarwinPlatformGroupOfCompanies  #WestInPune #Trending #Style #fashion #FashionShow #FashionWeek #JehangirOraCare #Mercedes  https://t.co/1lcW90owof,en,"['timesfashionweek', 'ptfw22', 'punetimesfashionweek', 'goelganga', 'goelgangagroup', 'dpgc', 'darwingroup', 'darwinplatformgroupofcompanies', 'westinpune', 'trending', 'style', 'fashion', 'fashionshow', 'fashionweek', 'jehangiroracare', 'mercedes']",[],https://twitter.com/TimesFashionWk/status/1509799453112569856,[],['https://pbs.twimg.com/media/FPPimQ9aIAIyTuk.jpg'],1,https://pbs.twimg.com/media/FPPimQ9aIAIyTuk.jpg,1,0,0
693,1509798196192628778,MBArenaBerlin,1648798915000.0,2022-04-01 15:41:55,"@marcusyates_ @Louis_Tomlinson @onlythepoetsuk @MercedesBenz Worth a try, we respect it! 😂",en,[],[],https://twitter.com/MBArenaBerlin/status/1509798196192628778,[],[],0,,24,0,1
694,1509792931883851777,GBNEWS,1648797660000.0,2022-04-01 15:21:00,West Ham star Manuel Lanzini in horror car crash as Mercedes smashes into tree  https://t.co/ReE6sXQYG5,en,[],[],https://twitter.com/GBNEWS/status/1509792931883851777,['https://www.gbnews.uk/news/west-ham-star-manuel-lanzini-in-horror-car-crash-as-mercedes-smashes-into-tree/262196'],[],0,,3,1,2
695,1509792308748865537,MercedesBenz,1648797511000.0,2022-04-01 15:18:31,"@RateEnergy Hi there, we're sorry to hear if this was your experience. Would you like to tell us more about what happened? Our DMs are open.",en,[],[],https://twitter.com/MercedesBenz/status/1509792308748865537,[],[],0,,0,0,0
696,1509791770153996338,MercedesBenz,1648797383000.0,2022-04-01 15:16:23,@KieranMorga Beautiful! ♥,en,[],[],https://twitter.com/MercedesBenz/status/1509791770153996338,[],[],0,,0,0,0
697,1509791040403820549,MercedesBenz,1648797209000.0,2022-04-01 15:13:29,"@JCESARCEBALLOS Hi Julio, we understand your disappointment. Have you spoken to the Customer Services team on 01800 0024 365 or email cs.mex@cac.mercedes-benz.com for further assistance?",en,[],[],https://twitter.com/MercedesBenz/status/1509791040403820549,[],[],0,,0,0,0
698,1509790174640754697,MercedesBenz,1648797002000.0,2022-04-01 15:10:02,"@mm99931245 Hi there, we're sorry to hear about this. Could you please tell us more about what the dealership told you when they returned the car? Our DMs are open.",en,[],[],https://twitter.com/MercedesBenz/status/1509790174640754697,[],[],0,,0,0,0
699,1509789461747486755,BBCLookEast,1648796832000.0,2022-04-01 15:07:12,Lewis Hamilton: Mercedes F1 driver speaks about mental and emotional struggles  https://t.co/jxeeQMwE9R,en,[],[],https://twitter.com/BBCLookEast/status/1509789461747486755,['https://bbc.in/35wYKAk'],[],0,,2,1,0
702,1509787817840365600,MercedesBenzUK,1648796440000.0,2022-04-01 15:00:40,"25 Years after opening, our Mercedes-Benz plant in Tuscaloosa is ready to go electric. The first electric model to roll off the production line is the EQS SUV which will be revealed at the world premiere on April 19th.  #MercedesBenzUK  https://t.co/soUlmLVwNe",en,['mercedesbenzuk'],[],https://twitter.com/MercedesBenzUK/status/1509787817840365600,[],"['https://pbs.twimg.com/media/FPPYAFZXEAEPXmA.jpg', 'https://pbs.twimg.com/media/FPPYAjKWUAYHQhu.jpg', 'https://pbs.twimg.com/media/FPPYA4JWUBYxQdw.jpg', 'https://pbs.twimg.com/media/FPPYBK4WUDIrUN3.jpg']",1,https://pbs.twimg.com/media/FPPYAFZXEAEPXmA.jpg,29,1,3
710,1509784111904399360,TheSunFootball,1648795557000.0,2022-04-01 14:45:57,Inside ex-Arsenal shareholder’s seized £550k Mercedes armoured limo that can survive a BOMB attack  https://t.co/7iRBWBWrmy,en,[],[],https://twitter.com/TheSunFootball/status/1509784111904399360,['https://www.thesun.co.uk/news/18120765/alisher-usmanov-mercedes-maybach-armoured-supercar/?utm_medium=Social&utm_campaign=sunfootballtwitter&utm_source=Twitter#Echobox=1648737192'],[],0,,13,0,1
719,1509772964841287680,legitngnews,1648792899000.0,2022-04-01 14:01:39,"On March 31, BBN's Liquorose clocked 27 and her fans went all out.  The reality star had her photos displayed on billboards, she was also given cash gifts of over N20m.  An anonymous fan also presented her with two Mercedes Benz for her to choose from.   https://t.co/k3jQk3gY8J",en,[],[],https://twitter.com/legitngnews/status/1509772964841287680,['https://www.legit.ng/entertainment/tv-shows/1463553-liquorose-27-after-receiving-n20m-other-gifts-anonymous-presents-bbn-star-with-2-benz-choose-from/'],[],0,,16,0,2
721,1509770899934875654,GeorgeMienie,1648792407000.0,2022-04-01 13:53:27,"A @MercedesBenz_SA factory in India, Came to a halt when a leopard wandered into the facility,  To find out more, download the podcast here:  https://t.co/f4HkuSbErz @AutoTraderSA @CliffCentralCom  https://t.co/bj5k32vvWx",en,[],[],https://twitter.com/GeorgeMienie/status/1509770899934875654,['https://www.georgemienie.co.za/podcasts/'],['https://pbs.twimg.com/media/FPPIoe5WUAAT2Jx.jpg'],1,https://pbs.twimg.com/media/FPPIoe5WUAAT2Jx.jpg,2,0,2
723,1509769262746910724,dna,1648792017000.0,2022-04-01 13:46:57,#WestHam footballer #ManuelLanzini miraculously survives car crash after his Mercedes flips.    https://t.co/p1jUm2uA6Y  https://t.co/ykZy0k7jIO,en,"['westham', 'manuellanzini']",[],https://twitter.com/dna/status/1509769262746910724,['https://www.dnaindia.com/sports/report-west-ham-manuel-lanzini-miraculously-survives-car-crash-after-his-70000-mercedes-flips-2943333'],['https://pbs.twimg.com/media/FPPHBj_VgAgeXlc.jpg'],1,https://pbs.twimg.com/media/FPPHBj_VgAgeXlc.jpg,4,0,0
