,id,username,geo,created_at,date,tweet,language,hashtags,cashtags,link,urls,photos,video,thumbnail,nlikes,nreplies,nretweets
63,1.51e+18,cjdracing1969,UK,1650000000000.0,2022-09-04T19:13:00Z,@HerrBonden @BMW_UK what are your thoughts on this chain of tweets? If it is genuine then please comment. If it is bogus then please get it removed. It’s YOUR Brand. @BMWGroup,en,[],[],https://twitter.com/cjdracing1969/status/1512750627604082693,[],[],0, ,3,0,0
64,1.51e+18,carsstoon,USA,1650000000000.0,2022-09-04T19:05:00Z,3 alpina bmw b7 xdrive drawing carstoon concept Canvas Print #cars #ArtistOnTwitter #drawings -  https://t.co/uWulU3Z1e0  https://t.co/qp8iOejwZ3,en,"['cars', 'artistontwitter', 'drawings']",[],https://twitter.com/carsstoon/status/1512748590921306113,['https://ift.tt/EreKvoH'],['https://pbs.twimg.com/media/FP5c079XEAYVOke.jpg'],1,https://pbs.twimg.com/media/FP5c079XEAYVOke.jpg,2,0,0
65,1.51e+18,HSouthwellFE,UK,1650000000000.0,2022-09-04T19:04:00Z,"@theniki94 nah BMW wouldn't re-enter, it's just kind of funny that there's this strange web of Audi/Merc/BMW - Nissan would be the most likely, they want a customer team (as do Porsche)",en,[],[],https://twitter.com/HSouthwellFE/status/1512748290097491970,[],[],0, ,7,2,0
66,1.51e+18,KieranR71745774,UK,1650000000000.0,2022-09-04T19:03:00Z,@OddBawZ Loving that two-tone BMW. Love the old style,en,[],[],https://twitter.com/KieranR71745774/status/1512748123419906052,[],[],0, ,0,0,0
67,1.51e+18,theniki94,France,1650000000000.0,2022-09-04T19:00:00Z,@HSouthwellFE BMW again? We've already been through this. Also i read here for Nissan but I'm not sure  https://t.co/LLZeY59oVa,en,[],[],https://twitter.com/theniki94/status/1512747391719518209,['https://the-race.com/formula-e/nissan-deal-for-mclaren-linked-mercedes-formula-e-team-takeover/'],[],0, ,2,1,0
68,1.51e+18,HSouthwellFE,France,1650000000000.0,2022-09-04T18:51:00Z,"(because McL are developing an EV platform with BMW, if rumours are to be believed. anyway, all of this is ✨speculation✨ of course)  (McL signed an agreement to explore an FE entry in January 2021, that bit's for sure &amp; it's all been quite quiet since but Gen3 comes soon...)",en,[],[],https://twitter.com/HSouthwellFE/status/1512745036382937095,[],[],0, ,61,2,2
69,1.51e+18,HSouthwellFE,France,1650000000000.0,2022-09-04T18:51:00Z,"the baffling web of German OEMs and McLaren rumours continue: looks likely McL will rebadge the current Merc FE team - they'd need a powertrain supplier for next year, though, since Merc are out. BMW would be the obvious except they are too...",en,[],[],https://twitter.com/HSouthwellFE/status/1512745035040804869,[],[],0, ,160,6,7
70,1.51e+18,eurosport,UK,1650000000000.0,2022-09-04T18:34:00Z,"Scott Redding has been struggling and qualified in 16th for the #AragonWorldSBK.  BMW boss Shaun Muir tells @charliehiscott about the ""culture shock"" his new rider is experiencing.  https://t.co/XgrHZhsRCS",en,['aragonworldsbk'],[],https://twitter.com/eurosport/status/1512740633655615494,[],[],1,https://pbs.twimg.com/media/FP5VjpqX0AEsZ7s.jpg,5,0,0
71,1.51e+18,norramot,France,1650000000000.0,2022-09-04T18:32:00Z,@chauspain @NJCDevelopments Huracan at Barcelona was tough.   Nordschleife BMW circuit experience is horrible. Just not good enough for that.,en,[],[],https://twitter.com/norramot/status/1512740119995994116,[],[],0, ,1,1,0
72,1.51e+18,RCConsultant,France,1650000000000.0,2022-09-04T18:31:00Z,"A cracking start to the weekend, P1 in Fiesta Juniors FP1 and P2 in BMW Comapct Qualifying 👌🏻#fiestajuniorchampionship #thomasjackracing @ Brands Hatch  https://t.co/EMILLGmgbx",en,"['fiestajuniorchampionship', 'thomasjackracing']",[],https://twitter.com/RCConsultant/status/1512740002043551752,['https://www.instagram.com/p/CcIIXbitF-n/?igshid=YTgzYjQ4ZTY='],[],0, ,0,0,0
73,1.51e+18,SteffanBow,France,1650000000000.0,2022-09-04T18:31:00Z,people are going be concerned to see @Reddingpower so far back and get out qualified by Ilya Mikhalchik but this unknown Ukrainian kid has BMW experience Redding doesn't its going to take time,en,[],[],https://twitter.com/SteffanBow/status/1512739964118781956,[],[],0, ,0,0,0
74,1.51e+18,simonshieldcars,UK,1650000000000.0,2022-09-04T18:20:00Z,Live now   2014 BMW 330d M sport  https://t.co/7H7G5mgP2u via @YouTube,en,[],[],https://twitter.com/simonshieldcars/status/1512737279399313411,['https://youtu.be/jRfTN3iNfsY'],[],0, ,0,0,0
75,1.51e+18,Marshall_BMW,France,1650000000000.0,2022-09-04T18:20:00Z,Here’s Harrison Jackson on his first day as a Sales Executive at Marshall #BMW #Grimsby with his #NewStarter goodies.   Welcome to the team – we wish you all the best in your new role! #marshallmoments  https://t.co/ORNPdzirC8,en,"['bmw', 'grimsby', 'newstarter', 'marshallmoments']",[],https://twitter.com/Marshall_BMW/status/1512737132414132232,[],['https://pbs.twimg.com/media/FP5SZvyXIAYg794.jpg'],1,https://pbs.twimg.com/media/FP5SZvyXIAYg794.jpg,0,0,0
76,1.51e+18,Tony_Bike_AI,France,1650000000000.0,2022-09-04T18:17:00Z,On the subject of bad driving.  Yesterday I was in a 20 zone negotiating speed humps with a wheelchair user on board (They feel every bump) doing about 2MPH over the humps. I was also approaching a school. 4 series BMW decides to overtake at about 40MPH🤬 Camera footage submitted,en,[],[],https://twitter.com/Tony_Bike_AI/status/1512736492510142470,[],[],0, ,2,0,0
77,1.51e+18,autoebid,France,1650000000000.0,2022-09-04T18:17:00Z,"DEAL OF THE DAY - NEW BMW 5 Series  Save 15.1% - £9,128 off list price  BMW 530d xDrive Touring 3.0d MHT 286 M Sport Pro Step Auto8  For more details, visit  https://t.co/sr0mjdrGJi  Watch NEW BMW 5 Series Review  https://t.co/6nIYFehtm0  https://t.co/kqapMPpmae",en,[],[],https://twitter.com/autoebid/status/1512736343729790978,"['https://www.autoebid.com/new-cars/BMW/5-Series/Touring-M-Sport-Pro-3.0d-MHT-286-SS-uk-deals', 'https://youtu.be/nJmHXGqASN4']",[],1,https://pbs.twimg.com/ext_tw_video_thumb/1512701876223057922/pu/img/7p_U2l-djQkYC_cg.jpg,0,0,0
78,1.51e+18,Marshall_BMW,UK,1650000000000.0,2022-09-04T18:06:00Z,"WOW! A New #M4 available for immediate delivery at Marshall #BMW #Salisbury!   The BMW M4 Competition lives up to expectations thanks to its new 3.0 litre straight-six cylinder M TwinPower Turbo engine, which now comes with two turbochargers, and an eight-speed M Steptronic  https://t.co/ndrMF46X9O",en,"['m4', 'bmw', 'salisbury']",[],https://twitter.com/Marshall_BMW/status/1512733662806216707,[],"['https://pbs.twimg.com/media/FP5PPpTXsAIbBRM.jpg', 'https://pbs.twimg.com/media/FP5PPpUWQAMF61Q.jpg', 'https://pbs.twimg.com/media/FP5PPq3WUAEVtom.jpg', 'https://pbs.twimg.com/media/FP5PPrXXsAMbTR0.jpg']",1,https://pbs.twimg.com/media/FP5PPpTXsAIbBRM.jpg,2,1,1
79,1.51e+18,GTendurance_de,Germany,1650000000000.0,2022-09-04T17:58:00Z,#SATURDAY = #RACEDAY 🥳  @IMSA @GPLongBeach 23:10 CEST  #LIVE ➡️  https://t.co/0Gv494yx9d  📷 @paulmilleracing @RaceWeatherTech @CorvetteRacing @CGRTeams   #GTendurance #GPlongbeach #C8R #M4GT3 #AMG #Cadillac #LongBeach #GTendurance #Motorsport #GetOutAndRace #Corvette #BMW #race  https://t.co/JjdS7W7RVl,en,"['saturday', 'raceday', 'live', 'gtendurance', 'gplongbeach', 'c8r', 'm4gt3', 'amg', 'cadillac', 'longbeach', 'gtendurance', 'motorsport', 'getoutandrace', 'corvette', 'bmw', 'race']",[],https://twitter.com/GTendurance_de/status/1512731647032053766,['https://gt-4.me/iTV'],"['https://pbs.twimg.com/media/FP5Mpe9XoAYeAf-.jpg', 'https://pbs.twimg.com/media/FP5MqtdXoAE0J12.jpg', 'https://pbs.twimg.com/media/FP5MsOyXEAE-K3u.jpg', 'https://pbs.twimg.com/media/FP5Mt6FXsAQVoZt.jpg']",1,https://pbs.twimg.com/media/FP5Mpe9XoAYeAf-.jpg,2,0,0
80,1.51e+18,shamus1956,UK,1650000000000.0,2022-09-04T17:49:00Z,@BarrieCrampton Now we know where BMW got the idea for their new ugly grill from !,en,[],[],https://twitter.com/shamus1956/status/1512729522814296066,[],[],0, ,1,0,0
81,1.51e+18,NumberPlatesVIP,France,1650000000000.0,2022-09-04T17:45:00Z,"👉 T17 BMW 👈 Prefix Number Plate Now For Sale from £1,795.  🔗  https://t.co/fxEyCrxG7w   #T17BMW #numberplates #privateplates #cherishednumbers  https://t.co/pbIBr0k7i4",en,"['t17bmw', 'numberplates', 'privateplates', 'cherishednumbers']",[],https://twitter.com/NumberPlatesVIP/status/1512728305635631112,['https://plates.vip/plate/T17BMW/'],['https://pbs.twimg.com/media/FP5KYMDWUAouPPI.png'],1,https://pbs.twimg.com/media/FP5KYMDWUAouPPI.png,0,0,0
82,1.51e+18,wilcocks24,UK,1650000000000.0,2022-09-04T17:42:00Z,"The sun is shining, the roof is down. The #puffin is sounding glorious in sport mode. @ClassicFM is playing.   #BMW #Z4 #totallyworthit",en,"['puffin', 'bmw', 'z4', 'totallyworthit']",[],https://twitter.com/wilcocks24/status/1512727736586022914,[],[],0, ,1,0,0
83,1.51e+18,Kimbles38,UK,1650000000000.0,2022-09-04T17:41:00Z,@pabakz Currently a Nissan Leaf but prior to that had a bmw i3.,en,[],[],https://twitter.com/Kimbles38/status/1512727364345733123,[],[],0, ,1,0,0
84,1.51e+18,Rishi_K_S,France,1650000000000.0,2022-09-04T17:30:00Z,@MrRoryReid your video has such a simple answer. Their cars are badly priced and cannot compete against the Germans. Jag leadership just don't understand their place in the market. Why would I buy a jag when the price points are BMW or Porsche?   https://t.co/P7mzqsfhSr,en,[],[],https://twitter.com/Rishi_K_S/status/1512724600542670850,['https://www.youtube.com/watch?v=6XVZudvYiNU'],[],0, ,0,0,0
85,1.51e+18,NinjaPratham27,India,1650000000000.0,2022-09-04T17:21:00Z,@RitikRa22287612 You have bmw,en,[],[],https://twitter.com/NinjaPratham27/status/1512722436961480704,[],[],0, ,0,0,0
86,1.51e+18,B_Samketi,France,1650000000000.0,2022-09-04T17:21:00Z,If you can’t afford the M sport of any BMW model then maybe BMWs are not for you? Stupid reasoning,en,[],[],https://twitter.com/B_Samketi/status/1512722382275981316,[],[],0, ,2,0,0
87,1.51e+18,blackrocket2000,France,1650000000000.0,2022-09-04T17:21:00Z,"@FullyChargedDan If you don't want to squeeze into a Mini or Fiat, and can't afford a BMW i3 there is an option that @Honda_UK are doing very little to promote. But I love mine  https://t.co/NRGbkdF22p",en,[],[],https://twitter.com/blackrocket2000/status/1512722310666534916,[],['https://pbs.twimg.com/media/FP5E7ApXoAQiPKX.jpg'],1,https://pbs.twimg.com/media/FP5E7ApXoAQiPKX.jpg,1,1,0
88,1.51e+18,SloaneEsq,UK,1650000000000.0,2022-09-04T17:15:00Z,Back at the coffee place where the Porsche and BMW drivers congregate on a Saturday morning. Is it a byelaw that you have to rev your noisy exhaust just before switching the engine off?   #EightiesSoundFX,en,['eightiessoundfx'],[],https://twitter.com/SloaneEsq/status/1512720966132117505,[],[],0, ,2,0,0
89,1.51e+18,BIGG45L,France,1650000000000.0,2022-09-04T17:13:00Z,@_zmc_x @T34ch BMW all the way for me I do like the Q audis though,en,[],[],https://twitter.com/BIGG45L/status/1512720429663899651,[],[],0, ,0,1,0
90,1.51e+18,T34ch,Singapore,1650000000000.0,2022-09-04T17:10:00Z,@BIGG45L @_zmc_x Bro this is why I'm looking at BMW in every category... Benz is not me .. Audi or BMW,en,[],[],https://twitter.com/T34ch/status/1512719623749316615,[],[],0, ,1,1,0
91,1.51e+18,CarbonFactory3,France,1650000000000.0,2022-09-04T17:08:00Z,🔥🔥 BMW 3 Series G20 M Sport M Performance Style Carbon Fibre Front Splitter... 🔥🔥  Only have couple of these left ~~ BE QUICK📢📢  🚗Like ● Follow ● Share 🚕   https://t.co/sCn2GELL6O  https://t.co/ZF8lwTsbqU,en,[],[],https://twitter.com/CarbonFactory3/status/1512719183792025602,['http://www.carbonfactory.co.uk'],['https://pbs.twimg.com/media/FP5CFPuXMAE9MLq.jpg'],1,https://pbs.twimg.com/media/FP5CFPuXMAE9MLq.jpg,0,0,0
92,1.51e+18,T34ch,Singapore,1650000000000.0,2022-09-04T17:08:00Z,@_zmc_x @BIGG45L Big facts BMW engineering is just different Mercedes are very pretty on the inside though,en,[],[],https://twitter.com/T34ch/status/1512719090196135937,[],[],0, ,0,1,0
93,1.51e+18,BIGG45L,France,1650000000000.0,2022-09-04T17:07:00Z,@_zmc_x @T34ch I'm a BMW fan I'm not interested in Mercedes in the slightest,en,[],[],https://twitter.com/BIGG45L/status/1512718827490054148,[],[],0, ,1,1,0
94,1.51e+18,carsstoon,USA,1650000000000.0,2022-09-04T17:06:00Z,22 bmw i8 drawing carstoon concept Canvas Print #cars #ArtistOnTwitter #drawings -  https://t.co/lgwqY8UIk2  https://t.co/VeouFAuVf5,en,"['cars', 'artistontwitter', 'drawings']",[],https://twitter.com/carsstoon/status/1512718471406182402,['https://ift.tt/H5rRNZj'],['https://pbs.twimg.com/media/FP5BbwKXoAEXxAL.jpg'],1,https://pbs.twimg.com/media/FP5BbwKXoAEXxAL.jpg,0,0,0
95,1.51e+18,BIGG45L,UK,1650000000000.0,2022-09-04T17:02:00Z,"@itsleahmai He said the X6 is a ""real"" man's car fuel consumption on BMW is good so there's not much difference. And he will terminate our friendship if I get a yal whip",en,[],[],https://twitter.com/BIGG45L/status/1512717605576089603,[],[],0, ,0,1,0
96,1.51e+18,EnleitenedDoc,Germany,1650000000000.0,2022-09-04T17:02:00Z,"@aryan26sharma26 @1inherd @t_d_h_nair Haha. Going out: Travelled 12 different countries. Travelled almost all Indian states. Lived in 4 diff ones. 8 years in Jodhpur Rajasthan, my fav. Live in Berlin. Excitement: Own nd drive 6 series BMW on the Autobahn of Germany with no speed limits. U need to go out less &amp; learn.",en,[],[],https://twitter.com/EnleitenedDoc/status/1512717515197190152,[],[],0, ,1,1,0
97,1.51e+18,rammountuk,UK,1650000000000.0,2022-09-04T17:01:00Z,"Sun's out, guns out 💪  ""Everything is possible wit RAM! I just love this stuff. Fix the GoPro anywhere I want, rock solid. iPad? no worries.""  📸: @remarkable_bmw  https://t.co/6Cm4dE6RM6",en,[],[],https://twitter.com/rammountuk/status/1512717337878839297,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1512717149881708548/pu/img/YjvDWJWMpT68gJYp.jpg,0,0,0
98,1.51e+18,luckydalecars,UK,1650000000000.0,2022-09-04T17:00:00Z,2017 BMW M2 used car for sale;  https://t.co/UpTNTBkW2h  Call Lucky Dale Cars Now 020 80338958 | 07441 909524 Email us at: luckydalecars@gmail.com  https://t.co/FAXGJbxYyn,en,[],[],https://twitter.com/luckydalecars/status/1512716954682986498,['https://bit.ly/BMW-M2-17'],['https://pbs.twimg.com/media/FPwxLkHXwA8SgO8.jpg'],1,https://pbs.twimg.com/media/FPwxLkHXwA8SgO8.jpg,0,0,0
99,1.51e+18,simonshieldcars,France,1650000000000.0,2022-09-04T16:57:00Z,2014 BMW 330d M Sport - I've finally got in front of the camera  https://t.co/wP0pwmfZkW  https://t.co/7HdO5HdvJU,en,[],[],https://twitter.com/simonshieldcars/status/1512716290846306304,['https://www.simonshieldcars.co.uk/used/bmw/3-series/330d-m-sport-4dr-step-auto/ipswich/suffolk/20414851'],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1512716144825798661/pu/img/9QadiqX63ocLm4Uc.jpg,2,0,0
100,1.51e+18,T34ch,Singapore,1650000000000.0,2022-09-04T16:54:00Z,@BIGG45L @_zmc_x The BMW engine is decent you know its got 4 modes it's way better than my audi,en,[],[],https://twitter.com/T34ch/status/1512715481727258628,[],[],0, ,1,2,0
101,1.51e+18,PFSClassics,France,1650000000000.0,2022-09-04T16:37:00Z,"@N13lCl @Rubystone911 @BMW I mean, that’s sacrilegious isn’t it?",en,[],[],https://twitter.com/PFSClassics/status/1512711342247010308,[],[],0, ,1,1,0
102,1.51e+18,DannyWArmstrong,Russia,1650000000000.0,2022-09-04T16:35:00Z,"Russia's Olympic medalists from Beijing 2022 Winter Games will be awarded a cash prize, rather than the usual prize of a BMW Crossover worth $105,000.  Foreign car manufacturers can't deliver the required amount of vehicles to Russia due to sanctions against the country.  https://t.co/HIK19KUDFF",en,[],[],https://twitter.com/DannyWArmstrong/status/1512710683955191811,[],"['https://pbs.twimg.com/media/FP44P_KXsAIakKT.jpg', 'https://pbs.twimg.com/media/FP45k4wXsAcv7dJ.jpg']",1,https://pbs.twimg.com/media/FP44P_KXsAIakKT.jpg,3,1,1
103,1.51e+18,BMW_ParkLane,UK,1650000000000.0,2022-09-04T16:30:00Z,What do you think of Sao Paulo Yellow on the BMW M4 Competition?🔥 This Approved Used BMW M4 Competition Coupé is ready and waiting to meet its new owner! Take a closer look on our website:  https://t.co/aONj5TN57T  https://t.co/W7HIwGWAWp,en,[],[],https://twitter.com/BMW_ParkLane/status/1512709428503580676,['https://bit.ly/3tvVHla'],['https://pbs.twimg.com/media/FP45NJ1XsAIfqLN.jpg'],1,https://pbs.twimg.com/media/FP45NJ1XsAIfqLN.jpg,1,0,0
104,1.51e+18,M0veElectric,France,1650000000000.0,2022-09-04T16:30:00Z,"It might not be that exciting to look at, but the @BMW_UK iX3 is one of the most capable electric cars on the market thanks to its solid range and practical interior...  Get our verdict here:  https://t.co/LsMXDAcZB5 🚗⚡️  https://t.co/RXy8WiFceq",en,[],[],https://twitter.com/M0veElectric/status/1512709399055421440,['https://bit.ly/35TWcfR'],"['https://pbs.twimg.com/media/FP1hCEeXEAYViwL.jpg', 'https://pbs.twimg.com/media/FP1hCEpXsAMI3Xk.jpg', 'https://pbs.twimg.com/media/FP1hDOpWQAU6yck.jpg']",1,https://pbs.twimg.com/media/FP1hCEeXEAYViwL.jpg,1,0,1
105,1.51e+18,Viral__Buzz,USA,1650000000000.0,2022-09-04T16:29:00Z,Singer Aastha Gill buys a brand new BMW X7 luxury SUV [Video]  https://t.co/v2Qn4uMCPA,en,[],[],https://twitter.com/Viral__Buzz/status/1512709370303459331,['https://indiabreakingnews.in/singer-aastha-gill-buys-a-brand-new-bmw-x7-luxury-suv-video/'],[],0, ,0,0,0
106,1.51e+18,RdgButler,France,1650000000000.0,2022-09-04T16:14:00Z,@HerrBonden BMW AUC cars are always prepared AFTER the photos because the customer gets a say in what work needs doing. What’s the problem? 🤷‍♂️ ‘no problem with that sir - the chips away guy we use is the best in the business - now about that finance package’.,en,[],[],https://twitter.com/RdgButler/status/1512705425187213312,[],[],0, ,9,1,0
107,1.51e+18,AoonuAuto,USA,1650000000000.0,2022-09-04T16:02:00Z,This dude Rips his GTR like a old BMW! Thats how its done! Looks so sweet in that wrap! Did you like it?  https://t.co/D6sf0m4oFm,en,[],[],https://twitter.com/AoonuAuto/status/1512702395423338499,[],['https://pbs.twimg.com/media/FP4yx6dXsAIqzUG.jpg'],1,https://pbs.twimg.com/media/FP4yx6dXsAIqzUG.jpg,0,0,0
108,1.51e+18,JilldeVilliers,France,1650000000000.0,2022-09-04T16:00:00Z,~Girls just want to have fun 😉🥂🍾Saturday memories now the golf season is here and Golf in the City will be back later in the year with @jdvsport ~   @Women_and_Golf @RalphLauren @yslbeauty @HarveyNichols @Titleist @FootJoyEurope @BMW @jdvsport  https://t.co/yDNfHIoi1k,en,[],[],https://twitter.com/JilldeVilliers/status/1512701950676058112,[],"['https://pbs.twimg.com/media/FP4yZ7jXEAI_Tbe.jpg', 'https://pbs.twimg.com/media/FP4yZ7jWYAAz6CP.jpg', 'https://pbs.twimg.com/media/FP4yZ7iXwAUu9C1.jpg']",1,https://pbs.twimg.com/media/FP4yZ7jXEAI_Tbe.jpg,3,0,1
109,1.51e+18,karlmccartney,USA,1650000000000.0,2022-09-04T15:55:00Z,"Busy campaigning, as are many @lnconservatives across the City. Taken a few photos over recent weeks of ‘cars’ but the mid-renovation @VW Campervan (ramps were other side) &amp; quite early this AM what looked like a modern daily driver @BMW_UK 8 series, are 2 stand-outs. 🚗🚙😇👍  https://t.co/nULst1S8LJ",en,[],[],https://twitter.com/karlmccartney/status/1512700668431278080,[],"['https://pbs.twimg.com/media/FP4xOnLXMAAC_fA.jpg', 'https://pbs.twimg.com/media/FP4xOnUX0AIQ4Q6.jpg']",1,https://pbs.twimg.com/media/FP4xOnLXMAAC_fA.jpg,0,0,0
110,1.51e+18,firasd,India,1650000000000.0,2022-09-04T15:42:00Z,"@peterbansal6 No, as far as syntax it's more like boolean operators like you can search: car AND ('tesla' OR 'bmw')",en,[],[],https://twitter.com/firasd/status/1512697435683917825,[],[],0, ,1,0,0
111,1.51e+18,PFSClassics,UK,1650000000000.0,2022-09-04T15:30:00Z,"@Rubystone911 @BMW That’s some “oversteery, backing it quickly into trees” type accident, right there…  Aren’t these 4wd these days? If so, that takes some proper over speed/lack of ability. Unless it was just backed into a post!",en,[],[],https://twitter.com/PFSClassics/status/1512694300315955202,[],[],0, ,1,1,0
112,1.51e+18,sharepointalex,UK,1650000000000.0,2022-09-04T15:26:00Z,@andrew_kemp @BMW_UK Haha 😂 there will be probably be crumbs from the kids post holiday here too! Which I can’t stand! Our eldest one knows I keep some sandwich bags to put the rubbish in and help avoid crumbs 😂 they will hate me when they are older!,en,[],[],https://twitter.com/sharepointalex/status/1512693369683816450,[],[],0, ,1,0,0
113,1.51e+18,NavjotNihal,UK,1650000000000.0,2022-09-04T15:00:00Z,How much is a brand new BMW  MINI got no idea I know used BMW  MINIs cost a couple of grand. #thechase,en,['thechase'],[],https://twitter.com/NavjotNihal/status/1512686942906892292,[],[],0, ,1,0,1
114,1.51e+18,teaserbae,India,1650000000000.0,2022-09-04T14:56:00Z,@beyondwealth18 @PoetArora @Akshat_World @VijayKedia1 Who is stopping you to become farmer and have that same BMW?  I can survive without BMW happily but now without food!,en,[],[],https://twitter.com/teaserbae/status/1512685833345658886,[],[],0, ,0,2,0
115,1.51e+18,RoryMitchell,UK,1650000000000.0,2022-09-04T14:43:00Z,If you look past the name they’ve always been the most efficient team bang for buck. Toyota (and BMW) just spent money to no success. #f1 #AusGP,en,"['f1', 'ausgp']",[],https://twitter.com/RoryMitchell/status/1512682642583470082,[],[],0, ,0,1,2
116,1.51e+18,pinkdrinkgaming,India,1650000000000.0,2022-09-04T14:11:00Z,@DojaCat @BMW I wish I could buy this,en,[],[],https://twitter.com/pinkdrinkgaming/status/1512674653394796544,[],[],0, ,0,0,0
117,1.51e+18,martinglester,UK,1650000000000.0,2022-09-04T14:07:00Z,@CustomCvd @RuFFiaN_Cars @AutomotiveTales @nosateki @TisI_LeClerc @BladeXSilvano @BMW @BMW_UK Brother in law's is in bits at the moment. Awesome motor.  https://t.co/zmuTe7FwoN,en,[],[],https://twitter.com/martinglester/status/1512673588016525315,[],"['https://pbs.twimg.com/media/FP4YmlrXIAQcFvj.jpg', 'https://pbs.twimg.com/media/FP4Ym71XwAIFhCn.jpg', 'https://pbs.twimg.com/media/FP4YnIjXEAAmr_x.jpg']",1,https://pbs.twimg.com/media/FP4YmlrXIAQcFvj.jpg,1,0,0
118,1.51e+18,BlackLTD1,USA,1650000000000.0,2022-09-04T13:43:00Z,#RT #PlayingNow 🎼 CHRIZ MILLZ FT. PHOCUZ &amp; DAMARIS FLETCHER - BMW 👊🏽LISTEN NOW #Indie #BlackOwned All welcome! Want more🔥Black Ltd Radio🎵📶➡️ https://t.co/vn5HEwPq7O 🤳🏾 Follow Now 4 Music 24/7!,en,"['rt', 'playingnow', 'indie', 'blackowned']",[],https://twitter.com/BlackLTD1/status/1512667479327350788,['https://blackltdradio.out.airtime.pro/blackltdradio_a'],[],0, ,0,0,0
119,1.51e+18,Viral__Buzz,USA,1650000000000.0,2022-09-04T13:16:00Z,BMW And Mini Will Only Use Green Power To Make Aluminum Wheels Starting In 2024  https://t.co/tYqiFqmbX2,en,[],[],https://twitter.com/Viral__Buzz/status/1512660639130525700,['https://indiabreakingnews.in/bmw-and-mini-will-only-use-green-power-to-make-aluminum-wheels-starting-in-2024/'],[],0, ,0,0,0
120,1.51e+18,RaiChandigarh,India,1650000000000.0,2022-09-04T13:03:00Z,"@nagarkoti @timesofindia @trafficchd Percentage penalties for building violations is discriminatory &amp; won't survive legal scrutiny.  It's like saying red light jumping by BMW will invite 1% of BMW listed price, &amp; auto will pay 1% of auto price. Penalties are always same for all violators. 3/n",en,[],[],https://twitter.com/RaiChandigarh/status/1512657544904278017,[],[],0, ,0,1,0
121,1.51e+18,eurojournalENG,UK,1650000000000.0,2022-09-04T12:59:00Z,1991 BMW 325iX Is Our Bring a Trailer Auction Pick of the Day  https://t.co/dRAUrctgmH,en,[],[],https://twitter.com/eurojournalENG/status/1512656322826756096,['https://euro-journal.press/1991-bmw-325ix-is-our-convey-a-trailer-public-sale-decide-of-the-day/'],[],0, ,0,0,0
122,1.51e+18,DeemagSePaidall,India,1650000000000.0,2022-09-04T12:32:00Z,"If you still ride bike, no matter it's Yamaha, BMW, or any other, We will consider you in middle class only. Rich guy Drives Car only",en,[],[],https://twitter.com/DeemagSePaidall/status/1512649704672309249,[],[],0, ,10,4,2
123,1.51e+18,OfficialDMRC,India,1650000000000.0,2022-09-04T12:28:00Z,"@siddharth_bmw Hi. Any inconvenience is regretted. Please write to us at helpline@dmrc.org with details like date, time, location of customer care and your contact number for further checking.",en,[],[],https://twitter.com/OfficialDMRC/status/1512648748421480449,[],[],0, ,0,0,0
124,1.51e+18,i3_i8Scarab,USA,1650000000000.0,2022-09-04T12:06:00Z,About to get my i8... Getting a BMW i8 or Tesla model 3 just waiting to see which one in black and am paying my monthly note early every month and waiting patiently will know for certain in the next moment which one I am getting now for the i3,en,[],[],https://twitter.com/i3_i8Scarab/status/1512643050153160705,[],[],0, ,1,0,1
125,1.51e+18,Mickeykeys1,USA,1650000000000.0,2022-09-04T11:52:00Z,So I tapped Ari on her leg and I asked BMW did he want one too he said no I’m good thanks tho lol i need them to go to sleep lol,en,[],[],https://twitter.com/Mickeykeys1/status/1512639496269012998,[],[],0, ,0,0,0
126,1.51e+18,Mickeykeys1,USA,1650000000000.0,2022-09-04T11:52:00Z,Omg I have my baby cousin BMW baby damn genius lol him and Aria can’t agree on what to watch before bed! He wants PJ masks she wants Moana they argue I say I will choose for y’all,en,[],[],https://twitter.com/Mickeykeys1/status/1512639493756657668,[],[],0, ,1,1,0
127,1.51e+18,MeJordanRaymon1,UK,1650000000000.0,2022-09-04T11:43:00Z,A mini BMW Kiddy Car 5th of April 2022  https://t.co/QztJActUgb,en,[],[],https://twitter.com/MeJordanRaymon1/status/1512637250194001922,['https://www.patreon.com/posts/mini-bmw-kiddy-64913279?utm_medium=social&utm_source=twitter&utm_campaign=postshare'],[],0, ,0,0,0
128,1.51e+18,armybratspeaks,India,1650000000000.0,2022-09-04T11:38:00Z,@s10boyal Army always takes the initiative. Lately kids on Social media have started to blame IA for everything. MoD &amp; DRDO in the past have promised BMW and delivered ALTO! babus have a very dubious track record. Everything requires money from ministry !,en,[],[],https://twitter.com/armybratspeaks/status/1512635980314189828,[],[],0, ,0,1,0
129,1.51e+18,i3_i8Scarab,USA,1650000000000.0,2022-09-04T11:30:00Z,Getting a BMW i8 or Tesla model 3 just waiting to see which one in black and am paying my monthly note early every month and waiting patiently will know for certain in the next moment which one I am getting now for the i3,en,[],[],https://twitter.com/i3_i8Scarab/status/1512634004113170432,[],[],0, ,2,0,2
