,id,username,created_at,date,tweet,language,hashtags,cashtags,link,urls,photos,video,thumbnail,nlikes,nreplies,nretweets
240,1509275395199283201,gabbariele,1648674269000.0,2022-03-31 05:04:29,"Read the #casestudy of #Lamborghini in my new #book with #PhilipKotler, Denis Rothman and other gurus. We have defined the Essentials of Modern #Marketing with cases of #Danone #Knauf #iliad #Bauli and many others.  https://t.co/UjfEezjpAt #bebrilliant #EOMM #purpose #books  https://t.co/FG4mHsKvzc",en,"['casestudy', 'lamborghini', 'book', 'philipkotler', 'marketing', 'danone', 'knauf', 'iliad', 'bauli', 'bebrilliant', 'eomm', 'purpose', 'books']",[],https://twitter.com/gabbariele/status/1509275395199283201,['https://eomm.bebrilliant.it/'],['https://pbs.twimg.com/media/FPIF-RBXwAkQVju.jpg'],1,https://pbs.twimg.com/media/FPIF-RBXwAkQVju.jpg,0,0,0
241,1509274303803518977,BenjaminEnfield,1648674009000.0,2022-03-31 05:00:09,"🚨🚨Latto Brags About Lamborghini, Birkins, Richard Mille Watch Gifts From Her BF  https://t.co/JX1jzqqtbY",en,[],[],https://twitter.com/BenjaminEnfield/status/1509274303803518977,['https://nowhiphopnews.com/latto-brags-about-lamborghini-birkins-richard-mille-watch-gifts-from-her-bf/'],[],0,,6,1,0
243,1509264870331539460,ROOTCatZ,1648671760000.0,2022-03-31 04:22:40,Final Logo #CCW GOAT &amp; The Gang Serral - Bunny - Lambo - Armani - DnS  https://t.co/kEQMIPfnCW,en,['ccw'],[],https://twitter.com/ROOTCatZ/status/1509264870331539460,[],['https://pbs.twimg.com/media/FPH8HthWUAURw51.jpg'],1,https://pbs.twimg.com/media/FPH8HthWUAURw51.jpg,75,3,0
244,1509262170307059714,muratpak,1648671116000.0,2022-03-31 04:11:56,"But hey, don't ask me for your gas fees wen you lambo. 🚗",en,[],[],https://twitter.com/muratpak/status/1509262170307059714,[],[],0,,376,57,22
246,1509259823858212869,gabbariele,1648670557000.0,2022-03-31 04:02:37,"""Essentials of Modern Marketing is a unique book with local case studies of brilliant companies building a better world through marketing"" Gabriele Carboni. Discover the book:  https://t.co/UjfEezjpAt with cases of #Danone #Lamborghini #marketing #iliad #Knauf #PhilipKotler #EOMM  https://t.co/hNj9YEsHNf",en,"['danone', 'lamborghini', 'marketing', 'iliad', 'knauf', 'philipkotler', 'eomm']",[],https://twitter.com/gabbariele/status/1509259823858212869,['https://eomm.bebrilliant.it/'],['https://pbs.twimg.com/media/FPH3z7uXMAIT6q8.jpg'],1,https://pbs.twimg.com/media/FPH3z7uXMAIT6q8.jpg,0,0,0
252,1509244072657137664,EpicGames,1648666801000.0,2022-03-31 03:00:01,The @Lamborghini Countach LPI 800-4 is now in @RocketLeague.  Find it in the Item Shop!  https://t.co/q11aKTEibW,en,[],[],https://twitter.com/EpicGames/status/1509244072657137664,[],['https://pbs.twimg.com/media/FPHI3VcVQAE6nqU.jpg'],1,https://pbs.twimg.com/media/FPHI3VcVQAE6nqU.jpg,435,13,26
253,1509236977207455745,MedalCore,1648665110000.0,2022-03-31 02:31:50,Lambo Giveaway soon 👀  Turn on tweet notifications to be the first one to know when it goes live!,en,[],[],https://twitter.com/MedalCore/status/1509236977207455745,[],[],0,,67,11,8
254,1509235134674915331,gabbariele,1648664670000.0,2022-03-31 02:24:30,#PhilipKotler on Essentials of Modern #Marketing:   https://t.co/46mGzzTBWz #visualcommunicationplanner #marketingcanvas #VCP #digitalstrategy #bebrilliant #anewpathtodigital #EOMM #caterpillarbrands #books #tiktok #Danone #Lamborghini #Knauf #Clementoni #Safilo #Bauli,en,"['philipkotler', 'marketing', 'visualcommunicationplanner', 'marketingcanvas', 'vcp', 'digitalstrategy', 'bebrilliant', 'anewpathtodigital', 'eomm', 'caterpillarbrands', 'books', 'tiktok', 'danone', 'lamborghini', 'knauf', 'clementoni', 'safilo', 'bauli']",[],https://twitter.com/gabbariele/status/1509235134674915331,['https://www.tiktok.com/@gabbariele_official/video/7061577986172144902?is_copy_url=1&is_from_webapp=v1'],[],0,,0,0,0
255,1509234838808797197,amustycow,1648664600000.0,2022-03-31 02:23:20,@iDazerin nah bro that’s all you. thanks for hooking me up with the mansion and lambo btw 🙏🙏,en,[],[],https://twitter.com/amustycow/status/1509234838808797197,[],[],0,,380,2,0
258,1509230213481345031,MaximMag,1648663497000.0,2022-03-31 02:04:57,"The Lotus Eletre may look a lot like the Lamborghini Urus, but it's even quicker and absolutely emissions-free.  https://t.co/iF7E10BuXw",en,[],[],https://twitter.com/MaximMag/status/1509230213481345031,['https://www.maxim.com/rides/lotus-unveils-all-electric-600-hp-hyper-suv/'],[],0,,5,1,0
259,1509229864376840200,McLandoTwitch,1648663414000.0,2022-03-31 02:03:34,@ian_nowakowski I left with a brand new Lamborghini. Thanks again btw!,en,[],[],https://twitter.com/McLandoTwitch/status/1509229864376840200,[],[],0,,4,1,0
260,1509228452091772933,alanisnking,1648663077000.0,2022-03-31 01:57:57,"Telling @BoziTatarevic that I can pick up him, but not his suitcase, from LAX in the Lamborghini Huracan STO next week",en,[],[],https://twitter.com/alanisnking/status/1509228452091772933,[],[],0,,101,11,1
261,1509214586087612422,benmezrich,1648659771000.0,2022-03-31 01:02:51,Bitcoin Billy debuting just in time for Bitcoin Miami. No self respecting bitcoiner will be able to resist. When Lambo? :)  https://t.co/awPK6lGGdj,en,[],[],https://twitter.com/benmezrich/status/1509214586087612422,[],['https://pbs.twimg.com/media/FPHOqqBWUAENdNe.jpg'],1,https://pbs.twimg.com/media/FPHOqqBWUAENdNe.jpg,38,6,6
263,1509212864271245323,joelfeder,1648659361000.0,2022-03-31 00:56:01,"Was offline in the middle of nowhere Texas most of yesterday, but Lotus unveiled an electric crossover SUV… everything is upside down.   Probably drives great. Looks like a Lambo. Wonder how simple and light it is…",en,[],[],https://twitter.com/joelfeder/status/1509212864271245323,[],[],0,,0,0,0
264,1509211603891212290,AlexKalogiannis,1648659060000.0,2022-03-31 00:51:00,"@AutowriterDan @Lamborghini I keep forgetting to tell Lambo I’d like to drive this. Well, ask very nicely, I should say. 😬",en,[],[],https://twitter.com/AlexKalogiannis/status/1509211603891212290,[],[],0,,1,0,0
265,1509210470045163521,gabbariele,1648658790000.0,2022-03-31 00:46:30,"Fabrizio Gavelli, General Manager of #Danone in #Italy and #Greece on the #book Essentials of Modern #Marketing:  https://t.co/AtO916mrNH #VCP #bebrilliant #anewpathtodigital #EOMM #caterpillarbrands #books #tiktok #Lamborghini #Knauf #Clementoni #Safilo #Bauli",en,"['danone', 'italy', 'greece', 'book', 'marketing', 'vcp', 'bebrilliant', 'anewpathtodigital', 'eomm', 'caterpillarbrands', 'books', 'tiktok', 'lamborghini', 'knauf', 'clementoni', 'safilo', 'bauli']",[],https://twitter.com/gabbariele/status/1509210470045163521,['https://www.tiktok.com/@gabbariele_official/video/7063189553649306885?is_copy_url=1&is_from_webapp=v1'],[],0,,0,0,0
266,1509209449575104515,myfox8,1648658547000.0,2022-03-31 00:42:27,"6-year-old starts tie dye business to donate to charity, save for Lamborghini  https://t.co/JuTdX2FkCo  https://t.co/C0PZ2E7hVc",en,[],[],https://twitter.com/myfox8/status/1509209449575104515,['https://trib.al/OelM8zB'],['https://pbs.twimg.com/media/FPHJ_vAXoAgZq71.jpg'],1,https://pbs.twimg.com/media/FPHJ_vAXoAgZq71.jpg,5,0,1
270,1509203261437497345,Lamborghini,1648657071000.0,2022-03-31 00:17:51,A new challenger enters @RocketLeague. New Countach LPI 800-4 is bringing Lamborghini’s signature flare and elegance to the massively popular game.     #Lamborghini #RocketLeague #Countach #FutureIsOurLegacy    CO2 Emission and Fuel consumption Combined:  https://t.co/fU04Nb7RIb,en,"['lamborghini', 'rocketleague', 'countach', 'futureisourlegacy']",[],https://twitter.com/Lamborghini/status/1509203261437497345,['http://lam.bo/CE_Tw'],[],0,,729,18,91
271,1509203130248048640,RocketLeague,1648657040000.0,2022-03-31 00:17:20,The @Lamborghini Countach LPI 800-4 is now in Rocket League.   Find it in the Item Shop!  https://t.co/4hJ0u0Z87b,en,[],[],https://twitter.com/RocketLeague/status/1509203130248048640,[],['https://pbs.twimg.com/media/FPHA27gXEAMt75Q.jpg'],1,https://pbs.twimg.com/media/FPHA27gXEAMt75Q.jpg,1616,96,115
272,1509199602444025866,USNewsCars,1648656199000.0,2022-03-31 00:03:19,"Given its extremely high performance and low production numbers, the Lamborghini Diablo is quickly becoming a highly desirable collectible car.  https://t.co/HPvLi5xc7k",en,[],[],https://twitter.com/USNewsCars/status/1509199602444025866,['https://nytv.to/6y0PG'],[],0,,0,0,0
275,1509183743340466178,TopGearMagIndia,1648652418000.0,2022-03-30 23:00:18,Our second-anniversary issue is inching closer to its release but wait! A Lamborghini Huracan EVO Fluo Capsule on a freaking dragstrip isn’t our cover either?  Spoiler alert: The actual cover will indeed feature an exotic supercar and an elusive racetrack.   #lamborghinihuracan  https://t.co/j12bvqhrbp,en,['lamborghinihuracan'],[],https://twitter.com/TopGearMagIndia/status/1509183743340466178,[],['https://pbs.twimg.com/media/FPGynF1aMAQO9Ce.jpg'],1,https://pbs.twimg.com/media/FPGynF1aMAQO9Ce.jpg,7,0,7
277,1509175548723011596,NationalFM3,1648650464000.0,2022-03-30 22:27:44,Tune in for #AlbumLaunch tonight at 1900hrs with  Ishe Lambo hosted by @sir ezraldo  https://t.co/CzZHD9cX8n,en,['albumlaunch'],[],https://twitter.com/NationalFM3/status/1509175548723011596,[],['https://pbs.twimg.com/media/FPGrKb5WQAYksbf.jpg'],1,https://pbs.twimg.com/media/FPGrKb5WQAYksbf.jpg,3,1,1
278,1509169311788802050,gabbariele,1648648977000.0,2022-03-30 22:02:57,"""This book presents an up-to-date and insightful account of the working of modern marketing in today's troubled time."" #PhilpKotler. Discover the #book:  https://t.co/UjfEezjpAt with cases of #Danone #Lamborghini #marketing #iliad #Knauf #EOMM #bebrilliant #purpose #sustainability  https://t.co/yVbyJCfAgT",en,"['philpkotler', 'book', 'danone', 'lamborghini', 'marketing', 'iliad', 'knauf', 'eomm', 'bebrilliant', 'purpose', 'sustainability']",[],https://twitter.com/gabbariele/status/1509169311788802050,['https://eomm.bebrilliant.it/'],['https://pbs.twimg.com/media/FPGlfcPWYAUPYyf.jpg'],1,https://pbs.twimg.com/media/FPGlfcPWYAUPYyf.jpg,0,0,0
279,1509158834455162889,RL_Support,1648646479000.0,2022-03-30 21:21:19,"@AM562onXbox Hey Andrew, thanks for taking the time to reach out to us about this. The Lamborghini Countach bundle will be available later today. You can find out more about the launch date here:  https://t.co/7eWMnvJNTw. Thanks!",en,[],[],https://twitter.com/RL_Support/status/1509158834455162889,['https://bit.ly/3JUYycW'],[],0,,1,0,0
286,1509115531831435264,WilkinLee,1648636155000.0,2022-03-30 18:29:15,@Mobile_Dom Yeah this looks terrible... they should have gone full urus on it like Lambo.,en,[],[],https://twitter.com/WilkinLee/status/1509115531831435264,[],[],0,,1,0,0
287,1509115527851134979,Lamborghini,1648636154000.0,2022-03-30 18:29:14,This weekend the legendary Imola circuit will host the 14th edition of the Lamborghini Super Trofeo of @Lamborghinisc. The competition will see the debut of the new Lamborghini Huracán Super Trofeo EVO2 and of Moto GP legend @26_DaniPedrosa. ​  #Lamborghini #LamborghiniSC,en,"['lamborghini', 'lamborghinisc']",[],https://twitter.com/Lamborghini/status/1509115527851134979,[],[],0,,500,6,54
288,1509099304811646979,gabbariele,1648632286000.0,2022-03-30 17:24:46,Highlights of the launching event of Essentials of Modern #Marketing:  https://t.co/GSSRgXXkkw #visualcommunicationplanner #marketingcanvas #VCP #digitalstrategy #bebrilliant #anewpathtodigital #EOMM #caterpillarbrands #books #tiktok #Danone #Lamborghini #Knauf #Clementoni #hfarm,en,"['marketing', 'visualcommunicationplanner', 'marketingcanvas', 'vcp', 'digitalstrategy', 'bebrilliant', 'anewpathtodigital', 'eomm', 'caterpillarbrands', 'books', 'tiktok', 'danone', 'lamborghini', 'knauf', 'clementoni', 'hfarm']",[],https://twitter.com/gabbariele/status/1509099304811646979,['https://www.tiktok.com/@gabbariele_official/video/7061893180991622406?is_copy_url=1&is_from_webapp=v1'],[],0,,0,0,0
289,1509095061539143682,LamborghiniSC,1648631274000.0,2022-03-30 17:07:54,"The iconic Italian circuit of @autodromoimola  will host the opening round of the 2022 #Lamborghini Super Trofeo Europe season, the 14th edition of the one-make GT championship.  https://t.co/PalcUJdsGy",en,['lamborghini'],[],https://twitter.com/LamborghiniSC/status/1509095061539143682,['https://www.lamborghini.com/en-en/motorsport/news/lamborghini-super-trofeo-europe-imola-hosts-season-opener-and-debut-of-the-huracan-st-evo2'],[],0,,25,0,3
290,1509093109157666818,BenjaminEnfield,1648630809000.0,2022-03-30 17:00:09,"🚨Latto Brags About Lamborghini, Birkins, Richard Mille Watch Gifts From Her BF  https://t.co/JX1jzqqtbY",en,[],[],https://twitter.com/BenjaminEnfield/status/1509093109157666818,['https://nowhiphopnews.com/latto-brags-about-lamborghini-birkins-richard-mille-watch-gifts-from-her-bf/'],[],0,,0,0,1
291,1509078082312880129,thedrive,1648627226000.0,2022-03-30 16:00:26,Is this what happens when you order a Lambo off of Wish?  https://t.co/MjkttSozMc,en,[],[],https://twitter.com/thedrive/status/1509078082312880129,['https://www.thedrive.com/news/44958/this-horrid-honda-civic-is-the-lamborghini-aventador-we-have-at-home'],[],0,,4,0,1
292,1509073314001604608,AdamHayNicholls,1648626089000.0,2022-03-30 15:41:29,"Lotus launched its first SUV last night, the all-electric Eletre. Looks like a Kia EV6 humped a Lamborghini Urus, which isn’t a bad thing. Is Colin Chapman spinning in his grave? I think he’d enjoy the money. #LotusEletre @lotuscars  https://t.co/hcTTSjIQ6Z",en,['lotuseletre'],[],https://twitter.com/AdamHayNicholls/status/1509073314001604608,[],"['https://pbs.twimg.com/media/FPFOLXHWQAAs2yV.jpg', 'https://pbs.twimg.com/media/FPFOLXHXMAAIIN7.jpg']",1,https://pbs.twimg.com/media/FPFOLXHWQAAs2yV.jpg,1,2,0
293,1509057467669491714,gabbariele,1648622311000.0,2022-03-30 14:38:31,Get a free sample of my new #book with #PhilipKotler - Denis Rothman and other gurus. We have defined the Essentials of Modern #Marketing with cases of #Danone #Lamborghini #Knauf #iliad #Bauli and many others.  https://t.co/UjfEezjpAt #bebrilliant #EOMM #purpose  https://t.co/xIIAc13fZx,en,"['book', 'philipkotler', 'marketing', 'danone', 'lamborghini', 'knauf', 'iliad', 'bauli', 'bebrilliant', 'eomm', 'purpose']",[],https://twitter.com/gabbariele/status/1509057467669491714,['https://eomm.bebrilliant.it/'],['https://pbs.twimg.com/media/FPE_xSuXoAIJIP-.png'],1,https://pbs.twimg.com/media/FPE_xSuXoAIJIP-.png,0,0,0
294,1509021874818203649,NewsyNick,1648613825000.0,2022-03-30 12:17:05,"@firstadopter That’s like two Lamborghinis, and I’ve never seen a Lamborghini ad on Twitter (but maybe I will after this tweet)",en,[],[],https://twitter.com/NewsyNick/status/1509021874818203649,[],[],0,,1,0,0
295,1508978932594274305,internetarchive,1648603587000.0,2022-03-30 09:26:27,"3/ THIS THURS 3/31: Join us for an intro to #Decentralized Identity, and how this area of tech may help us keep our personal data, well...personal.  Hear from experts @whanamura @IdentityWoman, @lambo @GETJolocom's @IreneAdamski.  REGISTER:  https://t.co/kSmZA8bsXi #SelfSovereign  https://t.co/2dzxMKodgK",en,"['decentralized', 'selfsovereign']",[],https://twitter.com/internetarchive/status/1508978932594274305,['https://us02web.zoom.us/webinar/register/WN_TETvI8qYTV2Cowt_JtmplQ?mc_cid=5f786dc67a&mc_eid=8c6dec5073'],['https://pbs.twimg.com/media/FPD1jKKUcAEICZY.jpg'],1,https://pbs.twimg.com/media/FPD1jKKUcAEICZY.jpg,10,1,6
296,1508973076230385668,USNewsCars,1648602191000.0,2022-03-30 09:03:11,"Given its extremely high performance and low production numbers, the Lamborghini Diablo is quickly becoming a highly desirable collectible car.  https://t.co/s9g9KYjT4t",en,[],[],https://twitter.com/USNewsCars/status/1508973076230385668,['https://nytv.to/1kQ3E'],[],0,,0,0,0
298,1508950994754834433,RDRv3,1648596926000.0,2022-03-30 07:35:26,pretty sure that's a lambo dude  https://t.co/NRDSjpfS4l,en,[],[],https://twitter.com/RDRv3/status/1508950994754834433,['https://jalopnik.com/2023-lotus-eletre-this-is-it-1848721470'],[],0,,11,1,0
299,1508926622010908673,gabbariele,1648591115000.0,2022-03-30 05:58:35,"Read the #casestudy of #Danone in my new #book with #PhilipKotler, Denis Rothman and other gurus. We have defined the Essentials of Modern #Marketing with cases of #Lamborghini #Knauf #iliad #Bauli and many others.  https://t.co/UjfEezjpAt #bebrilliant #EOMM #purpose #books  https://t.co/NzCwihxHCN",en,"['casestudy', 'danone', 'book', 'philipkotler', 'marketing', 'lamborghini', 'knauf', 'iliad', 'bauli', 'bebrilliant', 'eomm', 'purpose', 'books']",[],https://twitter.com/gabbariele/status/1508926622010908673,['https://eomm.bebrilliant.it/'],['https://pbs.twimg.com/media/FPDIxARWYAkJx53.jpg'],1,https://pbs.twimg.com/media/FPDIxARWYAkJx53.jpg,2,0,0
300,1508913134731509765,gabbariele,1648587900000.0,2022-03-30 05:05:00,"Read the #casestudy of #Lamborghini in my new #book with #PhilipKotler, Denis Rothman and other gurus. We have defined the Essentials of Modern #Marketing with cases of #Danone #Knauf #iliad #Bauli and many others.  https://t.co/UjfEezjpAt #bebrilliant #EOMM #purpose #books  https://t.co/13MupCFG1c",en,"['casestudy', 'lamborghini', 'book', 'philipkotler', 'marketing', 'danone', 'knauf', 'iliad', 'bauli', 'bebrilliant', 'eomm', 'purpose', 'books']",[],https://twitter.com/gabbariele/status/1508913134731509765,['https://eomm.bebrilliant.it/'],['https://pbs.twimg.com/media/FPC8f7iXIAIJ5Sh.jpg'],1,https://pbs.twimg.com/media/FPC8f7iXIAIJ5Sh.jpg,0,0,0
301,1508913107296526340,gabbariele,1648587893000.0,2022-03-30 05:04:53,"Read the #casestudy of #Lamborghini in my new #book with #PhilipKotler, Denis Rothman and other gurus. We have defined the Essentials of Modern #Marketing with cases of #Danone #Knauf #iliad #Bauli and many others.  https://t.co/UjfEezjpAt #bebrilliant #EOMM #purpose #books  https://t.co/c8kRJmfMRu",en,"['casestudy', 'lamborghini', 'book', 'philipkotler', 'marketing', 'danone', 'knauf', 'iliad', 'bauli', 'bebrilliant', 'eomm', 'purpose', 'books']",[],https://twitter.com/gabbariele/status/1508913107296526340,['https://eomm.bebrilliant.it/'],['https://pbs.twimg.com/media/FPC8eXMXoAkVBfw.jpg'],1,https://pbs.twimg.com/media/FPC8eXMXoAkVBfw.jpg,0,0,0
302,1508906271553904641,TyagiKonark,1648586263000.0,2022-03-30 04:37:43,@MKBHD @dennisrodman what Lamborghini was it?,en,[],[],https://twitter.com/TyagiKonark/status/1508906271553904641,[],[],0,,0,0,0
304,1508899614451281928,kiruti,1648584676000.0,2022-03-30 04:11:16,Lotus Eletre looks like an electric Lamborghini Urus,en,[],[],https://twitter.com/kiruti/status/1508899614451281928,[],[],0,,1,0,0
305,1508897146019450890,gabbariele,1648584088000.0,2022-03-30 04:01:28,"""Essentials of Modern Marketing is a unique book with local case studies of brilliant companies building a better world through marketing"" Gabriele Carboni. Discover the book:  https://t.co/UjfEezjpAt with cases of #Danone #Lamborghini #marketing #iliad #Knauf #PhilipKotler #EOMM  https://t.co/aAlPs9d2Hq",en,"['danone', 'lamborghini', 'marketing', 'iliad', 'knauf', 'philipkotler', 'eomm']",[],https://twitter.com/gabbariele/status/1508897146019450890,['https://eomm.bebrilliant.it/'],['https://pbs.twimg.com/media/FPCt9UaWQAIdPjf.jpg'],1,https://pbs.twimg.com/media/FPCt9UaWQAIdPjf.jpg,0,0,0
306,1508889227051745285,AutoExpress,1648582200000.0,2022-03-30 03:30:00,Electric or ICE? Would you pick the new Lotus Eletre SUV over a Lamborghini Urus? &gt;&gt;  https://t.co/0U6uPuoa0u  https://t.co/2W9U8Zhv7m,en,[],[],https://twitter.com/AutoExpress/status/1508889227051745285,['http://aex.ae/3NHSfMr'],['https://pbs.twimg.com/media/FPCleVVXIAkMrXm.jpg'],1,https://pbs.twimg.com/media/FPCleVVXIAkMrXm.jpg,31,11,6
307,1508888198226878466,omaakatugba,1648581954000.0,2022-03-30 03:25:54,You know say Lamborghini dey very attractive. E no dir pass you make you no Look.,en,[],[],https://twitter.com/omaakatugba/status/1508888198226878466,[],[],0,,3,1,0
308,1508886641972293646,HOT97,1648581583000.0,2022-03-30 03:19:43,"Latto brags about the Lamborghini, the Corvette and more gifts that her man got her!  Here's why fans think she's dating 21 Savage:  https://t.co/F8EI8DdyCW",en,[],[],https://twitter.com/HOT97/status/1508886641972293646,['https://www.hot97.com/hip-hop-news/hot-news/latto-brags-about-gifts-her-boyfriend-got-her-fans-speculate-shes-dating-21-savage/'],[],0,,14,2,1
309,1508886480009244676,omaakatugba,1648581545000.0,2022-03-30 03:19:05,Ghana’s goalkeeper saved them but ours let us down. We had a Lamborghini  but we wanted a Fiat. A typical Nigerian mentality. We got it. Akwaba!!,en,[],[],https://twitter.com/omaakatugba/status/1508886480009244676,[],[],0,,634,90,138
312,1508874786079973393,YahooFinance,1648578757000.0,2022-03-30 02:32:37,.@Lamborghini Chairman and CEO Stephan Winkelmann discusses the company's new line of hybrid vehicles.  https://t.co/eZe91fvi4O,en,[],[],https://twitter.com/YahooFinance/status/1508874786079973393,[],[],1,https://pbs.twimg.com/media/FPCY5LzXwAMPMCz.jpg,9,2,4
313,1508872756435300352,gabbariele,1648578273000.0,2022-03-30 02:24:33,#PhilipKotler on Essentials of Modern #Marketing:   https://t.co/46mGzzTBWz #visualcommunicationplanner #marketingcanvas #VCP #digitalstrategy #bebrilliant #anewpathtodigital #EOMM #caterpillarbrands #books #tiktok #Danone #Lamborghini #Knauf #Clementoni #Safilo #Bauli,en,"['philipkotler', 'marketing', 'visualcommunicationplanner', 'marketingcanvas', 'vcp', 'digitalstrategy', 'bebrilliant', 'anewpathtodigital', 'eomm', 'caterpillarbrands', 'books', 'tiktok', 'danone', 'lamborghini', 'knauf', 'clementoni', 'safilo', 'bauli']",[],https://twitter.com/gabbariele/status/1508872756435300352,['https://www.tiktok.com/@gabbariele_official/video/7061577986172144902?is_copy_url=1&is_from_webapp=v1'],[],0,,0,0,0
315,1508856433235873797,thedrive,1648574381000.0,2022-03-30 01:19:41,This horrid Honda Civic is the Lamborghini Aventador we have at home:  https://t.co/MjkttSozMc,en,[],[],https://twitter.com/thedrive/status/1508856433235873797,['https://www.thedrive.com/news/44958/this-horrid-honda-civic-is-the-lamborghini-aventador-we-have-at-home'],[],0,,5,2,0
317,1508848114169438218,gabbariele,1648572398000.0,2022-03-30 00:46:38,"Fabrizio Gavelli, General Manager of #Danone in #Italy and #Greece on the #book Essentials of Modern #Marketing:  https://t.co/AtO916mrNH #VCP #bebrilliant #anewpathtodigital #EOMM #caterpillarbrands #books #tiktok #Lamborghini #Knauf #Clementoni #Safilo #Bauli",en,"['danone', 'italy', 'greece', 'book', 'marketing', 'vcp', 'bebrilliant', 'anewpathtodigital', 'eomm', 'caterpillarbrands', 'books', 'tiktok', 'lamborghini', 'knauf', 'clementoni', 'safilo', 'bauli']",[],https://twitter.com/gabbariele/status/1508848114169438218,['https://www.tiktok.com/@gabbariele_official/video/7063189553649306885?is_copy_url=1&is_from_webapp=v1'],[],0,,1,1,0
321,1508824471452463110,YoungMoneySite,1648566761000.0,2022-03-29 23:12:41,"This week, Rari. Next week, Lambo 💨 #WeGoUp  https://t.co/Fa1JroixcO",en,['wegoup'],[],https://twitter.com/YoungMoneySite/status/1508824471452463110,[],['https://pbs.twimg.com/media/FPBr2_6XsAMf4kb.jpg'],1,https://pbs.twimg.com/media/FPBr2_6XsAMf4kb.jpg,947,12,104
322,1508822946147540997,ashwsbreal,1648566397000.0,2022-03-29 23:06:37,3 cars I love   Tesla model S  Rolls Royce  Lamborghini   How about you ?,en,[],[],https://twitter.com/ashwsbreal/status/1508822946147540997,[],[],0,,373,190,95
327,1508806928465637387,gabbariele,1648562578000.0,2022-03-29 22:02:58,"""This book presents an up-to-date and insightful account of the working of modern marketing in today's troubled time."" #PhilpKotler. Discover the #book:  https://t.co/UjfEezjpAt with cases of #Danone #Lamborghini #marketing #iliad #Knauf #EOMM #bebrilliant #purpose #sustainability  https://t.co/3RddjM1pRU",en,"['philpkotler', 'book', 'danone', 'lamborghini', 'marketing', 'iliad', 'knauf', 'eomm', 'bebrilliant', 'purpose', 'sustainability']",[],https://twitter.com/gabbariele/status/1508806928465637387,['https://eomm.bebrilliant.it/'],['https://pbs.twimg.com/media/FPBb59AXIAweNs5.jpg'],1,https://pbs.twimg.com/media/FPBb59AXIAweNs5.jpg,0,0,0
328,1508806730108526595,USNewsCars,1648562531000.0,2022-03-29 22:02:11,"Given its extremely high performance and low production numbers, the Lamborghini Diablo is quickly becoming a highly desirable collectible car.  https://t.co/1rb4Y8IKLd",en,[],[],https://twitter.com/USNewsCars/status/1508806730108526595,['https://nytv.to/vR8Bp'],[],0,,1,0,0
330,1508803008326520840,1Xtra,1648561644000.0,2022-03-29 21:47:24,"""You might see me in a Lambo"" 🔥   @LethalBizzle went hard for this Live Lounge 💥  Catch today's replays on @BBCSounds  https://t.co/dAIVH8o7bP",en,[],[],https://twitter.com/1Xtra/status/1508803008326520840,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1508802925765746693/pu/img/GNjMDHOgiYlMP5cR.jpg,20,2,3
331,1508794501934034944,MKBHD,1648559615000.0,2022-03-29 21:13:35,This morning I’m 99% sure I saw Dennis Rodman driving a convertible red Lamborghini on my way to the studio… It’s 29 degrees. What a legend.,en,[],[],https://twitter.com/MKBHD/status/1508794501934034944,[],[],0,,20097,290,360
332,1508792366626447361,RobbReport,1648559106000.0,2022-03-29 21:05:06,"Tecnomar's Lamborghini 63 has the Raging Bull's DNA, from the Aventador steering wheel to leather racing seats. And it's very, very fast.  https://t.co/Fef8CI1xsx",en,[],[],https://twitter.com/RobbReport/status/1508792366626447361,['https://robbreport.com/motors/marine/new-63-foot-lamborghini-yacht-supercar-1234624181/'],[],0,,2,0,0
334,1508789035279519744,Lamborghini,1648558312000.0,2022-03-29 20:51:52,"Personalization, what a passion! Our Ad Personam Program is here to make your dreams completely viable. How? By adapting every single aspect of our stunning Huracán STO.  #Lamborghini #AdPersonam  CO2 Emission and Fuel consumption Combined:  https://t.co/zr6fo0ia3H",en,"['lamborghini', 'adpersonam']",[],https://twitter.com/Lamborghini/status/1508789035279519744,['https://lam.bo/CE_Tw'],[],0,,439,10,46
335,1508788085244497920,asphalt,1648558086000.0,2022-03-29 20:48:06,Hey Racers! 🔥 Today's #Asphalt8 creator spotlight is dedicated to: Asphalt 89 😎 Check out this cool video where he tests Lamborghini Sián FKP 37 in Multiplayer and make sure to subscribe to his channel 👉  https://t.co/3GMIAmAiB7  https://t.co/yp3P9fynNy,en,['asphalt8'],[],https://twitter.com/asphalt/status/1508788085244497920,['https://youtu.be/fxmbb4R0ygM'],['https://pbs.twimg.com/media/FPBKqyiXIAQXHZJ.jpg'],1,https://pbs.twimg.com/media/FPBKqyiXIAQXHZJ.jpg,62,3,1
337,1508786489932623883,csmithSEC,1648557705000.0,2022-03-29 20:41:45,@intrepid_p @CryptoPunk4052 @erubes1 There's got to be a place in Orlando that would rent me a Lambo for a few hours 😂,en,[],[],https://twitter.com/csmithSEC/status/1508786489932623883,[],[],0,,1,0,0
338,1508785593605627912,csmithSEC,1648557492000.0,2022-03-29 20:38:12,@intrepid_p @CryptoPunk4052 @erubes1 If I wanted to go viral I could totally rent a lambo for a day and set this up. Would be good content,en,[],[],https://twitter.com/csmithSEC/status/1508785593605627912,[],[],0,,0,1,0
